EmployeeID,BenefitID,SatisfactionScore,Comments,neg,neu,pos,compound,Sentiment
1992,21,2,Coverage is minimal.,0.0,1.0,0.0,0.0,neutral
3697,2,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
3110,14,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
669,15,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
4569,1,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
3490,4,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
3610,17,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
4313,3,4,Sufficient time off provided.,0.0,1.0,0.0,0.0,neutral
3484,2,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
4894,14,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
1820,20,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
1796,27,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
1802,19,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
1796,25,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
1054,30,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
4712,26,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
146,7,4,Sufficient time off provided.,0.0,1.0,0.0,0.0,neutral
4068,3,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
1496,24,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
4543,13,4,"Very flexible, I appreciate it.",0.0,0.279,0.721,0.6335,positive
2269,16,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
3580,25,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
439,11,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
4843,30,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
1152,4,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
107,14,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
2898,13,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
432,10,4,Good quality care available.,0.0,0.247,0.753,0.7269,positive
81,22,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
2902,1,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
3681,14,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
347,4,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
2586,12,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
3733,10,5,Very convenient and cost-effective.,0.0,1.0,0.0,0.0,neutral
4605,29,5,"Generous vacation days, very happy.",0.0,0.291,0.709,0.807,positive
1772,25,4,"Solid plan, happy with it.",0.0,0.361,0.639,0.6486,positive
1851,8,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
1223,8,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
4136,2,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
3122,29,5,"Generous vacation days, very happy.",0.0,0.291,0.709,0.807,positive
4844,20,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
1586,22,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
4455,22,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
2919,28,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
4439,15,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
1687,24,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
127,24,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
3686,28,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
2273,5,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
812,27,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
478,29,5,"Generous vacation days, very happy.",0.0,0.291,0.709,0.807,positive
2729,28,4,"Solid plan, happy with it.",0.0,0.361,0.639,0.6486,positive
4952,26,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
275,20,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
3406,4,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
1358,23,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
1605,9,4,"Very flexible, I appreciate it.",0.0,0.279,0.721,0.6335,positive
4197,12,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
4652,16,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
2245,26,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
2955,8,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
2425,23,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
3117,11,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
4323,14,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
1262,5,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
3296,28,2,Coverage is minimal.,0.0,1.0,0.0,0.0,neutral
2304,11,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
3439,5,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
1426,12,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
2770,20,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
3126,30,2,Complicated reimbursement process.,0.0,1.0,0.0,0.0,neutral
4792,10,5,Very convenient and cost-effective.,0.0,1.0,0.0,0.0,neutral
1137,25,2,Coverage is minimal.,0.0,1.0,0.0,0.0,neutral
2283,30,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
45,18,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
796,10,4,Good quality care available.,0.0,0.247,0.753,0.7269,positive
3495,21,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
3146,11,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
1493,3,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
3348,22,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
4071,14,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
1309,10,3,Helps a bit with childcare costs.,0.0,0.606,0.394,0.3818,positive
3852,6,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
2429,17,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
686,7,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
407,21,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
2301,9,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
3290,30,2,Complicated reimbursement process.,0.0,1.0,0.0,0.0,neutral
2985,11,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
3233,20,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
1056,26,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
2991,1,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
953,8,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
2189,28,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
2287,30,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
2553,4,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
2957,9,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
3660,8,4,Sufficient time off provided.,0.0,1.0,0.0,0.0,neutral
4647,23,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
1393,5,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
2270,19,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
3871,7,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
122,27,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
256,8,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
613,17,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
3832,19,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
229,8,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
2426,10,3,Helps a bit with childcare costs.,0.0,0.606,0.394,0.3818,positive
2413,18,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
389,5,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
4878,5,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
1300,24,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
2332,1,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
2768,19,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
4138,14,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
2192,30,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
261,5,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
3194,9,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
4202,18,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
2975,17,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
4539,23,2,Coverage is minimal.,0.0,1.0,0.0,0.0,neutral
4587,17,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
4808,4,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
4723,7,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
1595,25,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
3602,5,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
3215,29,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
3328,28,4,"Solid plan, happy with it.",0.0,0.361,0.639,0.6486,positive
674,21,2,Coverage is minimal.,0.0,1.0,0.0,0.0,neutral
4947,15,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
4753,2,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
119,4,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
2435,26,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
539,16,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
4775,12,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
4066,14,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
1872,1,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
3979,2,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
3355,24,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
1410,4,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
3685,5,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
2599,29,4,Sufficient time off provided.,0.0,1.0,0.0,0.0,neutral
4616,19,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
4926,6,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
573,9,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
1876,27,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
1176,19,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
1356,7,5,"Generous vacation days, very happy.",0.0,0.291,0.709,0.807,positive
2184,12,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
4696,19,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
4124,19,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
2600,7,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
4134,20,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
2472,18,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
3257,9,1,Inconvenient and inefficient.,0.545,0.455,0.0,-0.34,negative
3663,27,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
2052,16,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
1373,11,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
4074,9,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
4006,7,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
4889,27,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
2068,30,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
3730,18,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
4521,1,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
2390,1,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
3189,30,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
1498,19,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
1067,28,4,"Solid plan, happy with it.",0.0,0.361,0.639,0.6486,positive
2760,20,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
3746,5,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
4072,30,2,Complicated reimbursement process.,0.0,1.0,0.0,0.0,neutral
2482,10,2,Limited availability.,0.655,0.345,0.0,-0.2263,negative
3220,12,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
4359,10,4,Good quality care available.,0.0,0.247,0.753,0.7269,positive
3486,9,1,Inconvenient and inefficient.,0.545,0.455,0.0,-0.34,negative
4751,5,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
4909,9,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
2882,25,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
560,1,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
3000,13,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
7,13,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
3971,10,2,Limited availability.,0.655,0.345,0.0,-0.2263,negative
120,28,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
982,1,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
1127,1,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
1481,16,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
4798,2,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
171,17,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
4951,24,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
85,24,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
2375,2,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
1541,11,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
4129,23,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
687,6,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
865,11,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
234,10,2,Limited availability.,0.655,0.345,0.0,-0.2263,negative
3655,30,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
3263,17,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
1428,12,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
634,2,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
595,26,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
4501,1,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
4235,9,1,Inconvenient and inefficient.,0.545,0.455,0.0,-0.34,negative
2219,16,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
2041,14,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
631,12,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
261,28,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
3889,13,4,"Very flexible, I appreciate it.",0.0,0.279,0.721,0.6335,positive
2222,30,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
3910,21,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
3968,1,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
1944,21,4,"Solid plan, happy with it.",0.0,0.361,0.639,0.6486,positive
1452,1,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
1420,5,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
2504,6,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
4567,13,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
1280,6,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
2920,8,5,"Generous vacation days, very happy.",0.0,0.291,0.709,0.807,positive
4763,17,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
3959,6,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
1575,15,2,Complicated reimbursement process.,0.0,1.0,0.0,0.0,neutral
662,13,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
2785,26,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
348,18,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
4082,8,4,Sufficient time off provided.,0.0,1.0,0.0,0.0,neutral
1566,22,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
1028,4,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
4456,27,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
2252,8,5,"Generous vacation days, very happy.",0.0,0.291,0.709,0.807,positive
222,26,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
602,21,2,Coverage is minimal.,0.0,1.0,0.0,0.0,neutral
2464,13,1,Inconvenient and inefficient.,0.545,0.455,0.0,-0.34,negative
2796,13,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
333,18,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
2584,2,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
1066,26,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
4537,1,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
733,30,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
4022,3,5,"Generous vacation days, very happy.",0.0,0.291,0.709,0.807,positive
3558,1,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
3227,8,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
178,21,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
3397,20,2,Complicated reimbursement process.,0.0,1.0,0.0,0.0,neutral
3946,6,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
3239,30,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
61,7,5,"Generous vacation days, very happy.",0.0,0.291,0.709,0.807,positive
1725,24,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
1693,30,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
3318,22,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
161,9,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
4108,4,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
3607,30,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
1816,21,2,Coverage is minimal.,0.0,1.0,0.0,0.0,neutral
4540,27,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
2137,1,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
601,12,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
3348,26,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
20,2,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
3355,13,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
491,28,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
3595,17,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
2199,26,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
740,24,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
889,9,4,"Very flexible, I appreciate it.",0.0,0.279,0.721,0.6335,positive
1839,5,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
1179,26,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
2467,26,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
3005,26,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
3490,6,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
3323,21,4,"Solid plan, happy with it.",0.0,0.361,0.639,0.6486,positive
1980,1,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
4781,28,4,"Solid plan, happy with it.",0.0,0.361,0.639,0.6486,positive
2435,6,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
4218,9,1,Inconvenient and inefficient.,0.545,0.455,0.0,-0.34,negative
4139,2,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
2729,1,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
1296,23,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
1403,6,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
3607,27,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
4027,5,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
1389,2,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
1489,16,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
163,29,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
1821,13,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
